iso_time,epoch,x,y,z,load_value,load_unit,load_raw,last_cmd,last_printer
2025-11-06T16:22:42.508080,1762413762.508080,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.520618,1762413762.520618,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.533194,1762413762.533194,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.545757,1762413762.545757,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.558294,1762413762.558294,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.570829,1762413762.570829,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.583362,1762413762.583362,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.595893,1762413762.595893,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.608453,1762413762.608453,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.621044,1762413762.621044,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.633619,1762413762.633619,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.646146,1762413762.646146,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.658689,1762413762.658689,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.671279,1762413762.671279,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.683857,1762413762.683857,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.696430,1762413762.696430,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.709005,1762413762.709005,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.721592,1762413762.721592,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.734165,1762413762.734165,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.746730,1762413762.746730,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.759348,1762413762.759348,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.773672,1762413762.773672,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.787150,1762413762.787150,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.799906,1762413762.799906,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.812792,1762413762.812792,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.825470,1762413762.825470,0.0,0.0,0.0,,,,G28 X,X:0.00 Y:0.00 Z:40.00 E:0.00 Count X:0 Y:0 Z:32000
2025-11-06T16:22:42.837164,1762413762.837164,0.0,0.0,0.0,,,,G28 X,ok
2025-11-06T16:22:42.850197,1762413762.850197,0.0,0.0,0.0,,,,G28 X,ok
2025-11-06T16:22:42.862409,1762413762.862409,0.0,0.0,0.0,,,,G28 X,ok
2025-11-06T16:22:42.874313,1762413762.874313,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.888318,1762413762.888318,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.899867,1762413762.899867,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.914841,1762413762.914841,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.927643,1762413762.927643,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.940724,1762413762.940724,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.954890,1762413762.954890,0.0,0.0,0.0,,,,G28 Y,ok
2025-11-06T16:22:42.966742,1762413762.966742,0.0,0.0,0.0,,,Serial Load Cell Converter version 1.2,G28 Y,ok
2025-11-06T16:22:42.979612,1762413762.979612,0.0,0.0,0.0,,,Serial Load Cell Converter version 1.2,G28 Y,ok
2025-11-06T16:22:42.991678,1762413762.991678,0.0,0.0,0.0,,,By SparkFun Electronics,G28 Y,ok
2025-11-06T16:22:43.002952,1762413763.002952,0.0,0.0,0.0,,,By SparkFun Electronics,G28 Y,ok
2025-11-06T16:22:43.015929,1762413763.015929,0.0,0.0,0.0,,,By SparkFun Electronics,G28 Y,ok
2025-11-06T16:22:43.029938,1762413763.029938,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.043585,1762413763.043585,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.056717,1762413763.056717,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.069777,1762413763.069777,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.082914,1762413763.082914,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.096437,1762413763.096437,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.108341,1762413763.108341,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.120089,1762413763.120089,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.133341,1762413763.133341,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.146542,1762413763.146542,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.158394,1762413763.158394,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.172683,1762413763.172683,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.185693,1762413763.185693,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.198041,1762413763.198041,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.210869,1762413763.210869,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.223983,1762413763.223983,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.236969,1762413763.236969,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.249963,1762413763.249963,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.262077,1762413763.262077,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.276148,1762413763.276148,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.289681,1762413763.289681,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.302814,1762413763.302814,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.315833,1762413763.315833,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.328422,1762413763.328422,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.341691,1762413763.341691,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.354835,1762413763.354835,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.366740,1762413763.366740,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.379668,1762413763.379668,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.392109,1762413763.392109,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.405196,1762413763.405196,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.416709,1762413763.416709,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.428822,1762413763.428822,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.440637,1762413763.440637,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.453654,1762413763.453654,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.466691,1762413763.466691,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.479756,1762413763.479756,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.492876,1762413763.492876,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.505867,1762413763.505867,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.519668,1762413763.519668,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.533033,1762413763.533033,0.0,0.0,0.0,,,No remote sensor found,G28 Y,ok
2025-11-06T16:22:43.548374,1762413763.548374,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.561752,1762413763.561752,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.574246,1762413763.574246,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.587248,1762413763.587248,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.600113,1762413763.600113,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.612127,1762413763.612127,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.624351,1762413763.624351,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.635863,1762413763.635863,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.648951,1762413763.648951,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.661981,1762413763.661981,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.673640,1762413763.673640,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.686727,1762413763.686727,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.699868,1762413763.699868,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.712769,1762413763.712769,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.725015,1762413763.725015,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.737951,1762413763.737951,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.750863,1762413763.750863,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.763816,1762413763.763816,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.776164,1762413763.776164,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.787682,1762413763.787682,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.799122,1762413763.799122,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.812318,1762413763.812318,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.825102,1762413763.825102,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.837963,1762413763.837963,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.850053,1762413763.850053,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.863001,1762413763.863001,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.875922,1762413763.875922,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.886862,1762413763.886862,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.900022,1762413763.900022,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.912905,1762413763.912905,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.925281,1762413763.925281,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.938356,1762413763.938356,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.950155,1762413763.950155,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.963035,1762413763.963035,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.973639,1762413763.973639,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.986641,1762413763.986641,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:43.999470,1762413763.999470,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:44.012125,1762413764.012125,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
2025-11-06T16:22:44.024673,1762413764.024673,0.0,0.0,0.0,,,No remote sensor found,G28 Y,X:0.00 Y:0.00 Z:45.00 E:0.00 Count X:0 Y:0 Z:36000
