iso_time,epoch,x,y,z,load_value,load_unit,load_raw,last_cmd,last_printer
2025-11-06T16:14:39.062084,1762413279.062084,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.073912,1762413279.073912,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.086583,1762413279.086583,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.099202,1762413279.099202,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.111803,1762413279.111803,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.124391,1762413279.124391,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.136974,1762413279.136974,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.149557,1762413279.149557,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.160876,1762413279.160876,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.173551,1762413279.173551,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.186137,1762413279.186137,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.198781,1762413279.198781,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.211428,1762413279.211428,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.224109,1762413279.224109,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.236763,1762413279.236763,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.253437,1762413279.253437,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.266635,1762413279.266635,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.278959,1762413279.278959,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.291324,1762413279.291324,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.304412,1762413279.304412,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.317582,1762413279.317582,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.331224,1762413279.331224,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.344304,1762413279.344304,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.357205,1762413279.357205,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.367587,1762413279.367587,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:14:39.380284,1762413279.380284,0.0,0.0,0.0,,,,G28 X,
