iso_time,epoch,x,y,z,load_value,load_unit,load_raw,last_cmd,last_printer
2025-11-06T16:11:57.022476,1762413117.022476,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.035205,1762413117.035205,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.047778,1762413117.047778,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.060338,1762413117.060338,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.072943,1762413117.072943,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.085548,1762413117.085548,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.097512,1762413117.097512,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.109369,1762413117.109369,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.119514,1762413117.119514,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.132092,1762413117.132092,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.144690,1762413117.144690,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.157317,1762413117.157317,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.170331,1762413117.170331,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.183246,1762413117.183246,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.197724,1762413117.197724,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.212522,1762413117.212522,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.225678,1762413117.225678,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.237699,1762413117.237699,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.250156,1762413117.250156,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.262689,1762413117.262689,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.275865,1762413117.275865,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.289222,1762413117.289222,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.300990,1762413117.300990,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.313221,1762413117.313221,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.323821,1762413117.323821,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.335725,1762413117.335725,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.346941,1762413117.346941,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.359860,1762413117.359860,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.372023,1762413117.372023,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.384924,1762413117.384924,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.398237,1762413117.398237,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.411085,1762413117.411085,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.424198,1762413117.424198,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.437069,1762413117.437069,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.450069,1762413117.450069,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.463350,1762413117.463350,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.476264,1762413117.476264,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.495952,1762413117.495952,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.509187,1762413117.509187,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.522282,1762413117.522282,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.536233,1762413117.536233,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.549195,1762413117.549195,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.562338,1762413117.562338,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.575342,1762413117.575342,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.587081,1762413117.587081,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.600057,1762413117.600057,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.611847,1762413117.611847,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.624931,1762413117.624931,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.638582,1762413117.638582,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.651645,1762413117.651645,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.665158,1762413117.665158,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.678205,1762413117.678205,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.691540,1762413117.691540,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.704571,1762413117.704571,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.715887,1762413117.715887,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.728923,1762413117.728923,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.742727,1762413117.742727,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.755331,1762413117.755331,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.767414,1762413117.767414,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.779364,1762413117.779364,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.792230,1762413117.792230,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.804350,1762413117.804350,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.817240,1762413117.817240,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.830477,1762413117.830477,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.843438,1762413117.843438,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.855324,1762413117.855324,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.867837,1762413117.867837,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.880929,1762413117.880929,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.896667,1762413117.896667,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.909743,1762413117.909743,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.924272,1762413117.924272,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.937323,1762413117.937323,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.950271,1762413117.950271,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.963569,1762413117.963569,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.978768,1762413117.978768,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:57.991743,1762413117.991743,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.002850,1762413118.002850,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.015824,1762413118.015824,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.028924,1762413118.028924,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.040013,1762413118.040013,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.054288,1762413118.054288,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.067393,1762413118.067393,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.080568,1762413118.080568,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.091874,1762413118.091874,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.105219,1762413118.105219,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.118377,1762413118.118377,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.129775,1762413118.129775,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.143089,1762413118.143089,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.155255,1762413118.155255,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.168235,1762413118.168235,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.182906,1762413118.182906,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.196071,1762413118.196071,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.208499,1762413118.208499,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.221540,1762413118.221540,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.234029,1762413118.234029,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.247694,1762413118.247694,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.260792,1762413118.260792,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.273758,1762413118.273758,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.286777,1762413118.286777,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.299693,1762413118.299693,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.312956,1762413118.312956,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.325964,1762413118.325964,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.340934,1762413118.340934,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.354108,1762413118.354108,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.367759,1762413118.367759,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.380777,1762413118.380777,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.392322,1762413118.392322,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.404304,1762413118.404304,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.416803,1762413118.416803,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.429302,1762413118.429302,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.441803,1762413118.441803,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.454303,1762413118.454303,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.466806,1762413118.466806,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.479367,1762413118.479367,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.489436,1762413118.489436,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.501273,1762413118.501273,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.513113,1762413118.513113,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.524956,1762413118.524956,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.536796,1762413118.536796,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.549351,1762413118.549351,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.561903,1762413118.561903,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.574494,1762413118.574494,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.587038,1762413118.587038,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.599573,1762413118.599573,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.612102,1762413118.612102,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.624643,1762413118.624643,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.637263,1762413118.637263,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.649847,1762413118.649847,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.662386,1762413118.662386,0.0,0.0,0.0,,,,G28 X,
2025-11-06T16:11:58.674973,1762413118.674973,0.0,0.0,0.0,,,Serial Load Cell Converter version 1.2,G28 X,
2025-11-06T16:11:58.687563,1762413118.687563,0.0,0.0,0.0,,,Serial Load Cell Converter version 1.2,G28 X,
2025-11-06T16:11:58.700150,1762413118.700150,0.0,0.0,0.0,,,By SparkFun Electronics,G28 X,
2025-11-06T16:11:58.712733,1762413118.712733,0.0,0.0,0.0,,,By SparkFun Electronics,G28 X,
2025-11-06T16:11:58.725299,1762413118.725299,0.0,0.0,0.0,,,By SparkFun Electronics,G28 X,
2025-11-06T16:11:58.737845,1762413118.737845,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.750402,1762413118.750402,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.762977,1762413118.762977,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.775553,1762413118.775553,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.788138,1762413118.788138,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.800739,1762413118.800739,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.812674,1762413118.812674,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.825773,1762413118.825773,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.838551,1762413118.838551,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.850191,1762413118.850191,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.862802,1762413118.862802,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.875770,1762413118.875770,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.888700,1762413118.888700,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.902213,1762413118.902213,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.913599,1762413118.913599,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.926647,1762413118.926647,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.938597,1762413118.938597,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.950666,1762413118.950666,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.962645,1762413118.962645,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.975159,1762413118.975159,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:58.987921,1762413118.987921,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:59.000923,1762413119.000923,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:59.013597,1762413119.013597,0.0,0.0,0.0,,,No remote sensor found,G28 X,
2025-11-06T16:11:59.028544,1762413119.028544,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.041578,1762413119.041578,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.054308,1762413119.054308,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.066818,1762413119.066818,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.079307,1762413119.079307,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.091945,1762413119.091945,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.105318,1762413119.105318,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.118264,1762413119.118264,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.130269,1762413119.130269,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.143274,1762413119.143274,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.155333,1762413119.155333,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.168236,1762413119.168236,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.179843,1762413119.179843,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.193009,1762413119.193009,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.205293,1762413119.205293,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.218607,1762413119.218607,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.230278,1762413119.230278,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
2025-11-06T16:11:59.242330,1762413119.242330,0.0,0.0,0.0,,,No remote sensor found,G28 X,echo:busy: processing
